date,truck_id,truck_capacity_tonnes,destination,tonnes_transported,utilization_percent,freight_cost_rs,delivery_time_hours,truck_status
2023-01-04,TRUCK_0017,24.078496683961852,Durgapur,8.318315153090147,92.09531496450398,11913.077476332215,22.712788778391175,IN_TRANSIT
2023-01-04,TRUCK_0018,20.20896677616615,Kolkata,24.992996492948357,82.25706963997362,14264.411005082464,40.73547379344902,AVAILABLE
2023-01-04,TRUCK_0019,20.628947415480944,Kolkata,6.47605641371544,88.94981891824821,11170.534421485261,46.43191448302826,AVAILABLE
2023-01-04,TRUCK_0020,24.588463986659207,Durgapur,23.78441548356889,90.25303107677331,11487.222650859925,14.182622841583871,AVAILABLE
2023-01-04,TRUCK_0021,23.102935653891752,Ranchi,24.565778558389383,71.37081288484853,17098.419761543926,42.92286241050069,IN_TRANSIT
2023-01-04,TRUCK_0022,21.410569475177684,Durgapur,14.95227795368441,70.99300796887289,14167.755842845154,42.624916177791306,AVAILABLE
2023-01-04,TRUCK_0023,24.857058737068837,Haldia,9.210017148207827,87.93502636032865,22662.516278154002,21.27396013207145,AVAILABLE
2023-01-05,TRUCK_0024,24.19593737200119,Haldia,11.527452373528924,94.73326982144701,16410.02828384113,37.74420344017764,AVAILABLE
2023-01-05,TRUCK_0025,21.566528311033057,Patna,19.264987953944097,76.99731914717019,21856.972204320627,13.88563365051949,MAINTENANCE
2023-01-05,TRUCK_0026,23.304414555459623,Patna,22.107128830092073,89.27825043511744,13846.603267243776,41.07227565907102,AVAILABLE
2023-01-05,TRUCK_0027,19.59762949062909,Patna,16.973033949596644,92.94084842993783,14695.973458220496,33.85973544182129,AVAILABLE
2023-01-05,TRUCK_0028,22.045320696256844,Haldia,7.959293887752315,70.17023079159196,7689.032169933003,29.72123304172248,IN_TRANSIT
2023-01-06,TRUCK_0029,18.775035980340025,Kolkata,7.138056302639846,80.8862596174357,12551.729632304658,17.0995364864473,IN_TRANSIT
2023-01-06,TRUCK_0030,23.00271497947727,Patna,24.410251058378574,79.9768193118204,18287.06604271126,14.649122862089618,AVAILABLE
2023-01-06,TRUCK_0031,19.050530452634998,Haldia,16.3328769519397,91.16257033552566,6899.393752272867,41.53237263227185,AVAILABLE
2023-01-06,TRUCK_0032,18.18152707612947,Haldia,23.63075627060567,72.21457996643214,10262.652674835788,21.833205142384134,AVAILABLE
2023-01-06,TRUCK_0033,23.468582582463796,Patna,19.770510561406418,91.73988637524286,9820.402999061862,33.07198767755906,AVAILABLE
2023-01-06,TRUCK_0034,20.29168912096932,Ranchi,13.457036124244368,77.53358582523302,10745.77373003488,23.01660846515456,IN_TRANSIT
2023-01-06,TRUCK_0035,19.623386468986897,Patna,11.648235361752672,86.24898757879485,16080.791045345542,27.28924038441607,IN_TRANSIT
2023-01-07,TRUCK_0036,22.20187876256241,Haldia,8.532456520857961,85.15401079733736,20774.562539247967,38.82842505236684,IN_TRANSIT
2023-01-07,TRUCK_0037,23.126870886801584,Haldia,15.153176866392188,83.57235051595663,20572.645893319692,22.985319636057916,IN_TRANSIT
2023-01-07,TRUCK_0038,23.832188928146103,Haldia,7.9771505335316135,93.42054415274495,23025.092964528398,21.46432821079979,AVAILABLE
2023-01-07,TRUCK_0039,18.65590211603182,Kolkata,10.901159021894905,81.19524791519864,9736.760330667057,12.046144428591152,IN_TRANSIT
2023-01-07,TRUCK_0040,20.535538071873304,Kolkata,12.70552415795834,70.34979389833236,6607.793892626414,32.06698873608061,AVAILABLE
2023-01-08,TRUCK_0041,20.08884539578813,Kolkata,6.430473457971823,83.23449130713854,17669.208036063967,32.075273052263086,AVAILABLE
2023-01-08,TRUCK_0042,18.19537584690542,Durgapur,9.9361939220778,76.39537760427127,20142.130541371793,34.20111000779267,IN_TRANSIT
2023-01-08,TRUCK_0043,20.759795481956548,Haldia,22.99569629902061,93.62554921185593,22817.647550959857,40.38790098449153,AVAILABLE
2023-01-08,TRUCK_0044,23.184489673497787,Patna,24.693504926061,90.72383726829219,5258.774686985017,20.57301104842909,AVAILABLE
2023-01-08,TRUCK_0045,21.093620714911705,Kolkata,11.018758361603012,94.25211529073592,5659.663866142532,44.54818127331567,AVAILABLE
2023-01-08,TRUCK_0046,20.86703131096122,Kolkata,24.957927947807384,80.49766749039105,8867.174581163505,28.44227669091481,IN_TRANSIT
2023-01-08,TRUCK_0047,22.9293197784209,Haldia,15.567282060674515,91.64073250413958,15970.050933479626,15.19216482209992,AVAILABLE
2023-01-09,TRUCK_0048,24.34735075280068,Patna,11.922232225099851,79.00748141081588,23840.29294214851,45.086772256330455,IN_TRANSIT
2023-01-09,TRUCK_0049,20.904034762880727,Patna,11.403415194103719,83.00824265310101,5390.096044939536,36.26785260233116,AVAILABLE
2023-01-09,TRUCK_0050,22.93511205976554,Durgapur,15.567048353117674,89.79644761596006,14489.291493981429,39.042725777009935,AVAILABLE
2023-01-10,TRUCK_0051,23.579949515855446,Haldia,22.45080825216389,72.94785387092308,20373.208240236527,42.60440186724615,IN_TRANSIT
2023-01-10,TRUCK_0052,19.709569364429054,Kolkata,15.903479908277777,89.29824520349396,16059.419141857621,14.238125646175682,IN_TRANSIT
2023-01-10,TRUCK_0053,18.937413037928962,Ranchi,12.290642994345838,79.24686025172743,10684.464254812327,46.458790684932076,AVAILABLE
2023-01-10,TRUCK_0054,23.61739576825478,Kolkata,6.052796727290497,84.32581028530423,12444.01329044973,19.941536787137622,AVAILABLE
2023-01-10,TRUCK_0055,24.839820283503453,Haldia,16.707390817993257,84.30921005560296,12800.026878039971,43.160488812142134,AVAILABLE
2023-01-10,TRUCK_0056,23.631770052301004,Haldia,18.23962515312471,89.5318300984687,15978.423089859201,26.286658868216612,AVAILABLE
2023-01-10,TRUCK_0057,21.761022752254927,Patna,21.415384847869174,85.06752726836322,19926.659507128683,45.16034688678709,AVAILABLE
2023-01-11,TRUCK_0058,24.71254294974525,Ranchi,12.58225596649379,70.71247735143822,5912.807807115119,22.640603254592584,AVAILABLE
2023-01-11,TRUCK_0059,18.4708233052466,Kolkata,5.1145444598263605,75.01725604481281,24878.960876832283,42.928344662928176,MAINTENANCE
2023-01-11,TRUCK_0060,22.47852320710467,Ranchi,16.654084031597623,88.4021425144044,15612.290265308106,42.11825576991678,AVAILABLE
2023-01-11,TRUCK_0061,23.05889531655774,Durgapur,13.844893777412882,84.79452086340797,18333.76476962856,31.448104075696445,AVAILABLE
2023-01-11,TRUCK_0062,24.422308774047654,Ranchi,22.076215462175675,91.73717626323989,9555.409360800066,21.585779312342453,AVAILABLE
2023-01-11,TRUCK_0063,21.870152951470182,Patna,7.230726723624525,81.7329181343784,21299.234323502817,35.92216620008857,AVAILABLE
2023-01-12,TRUCK_0064,19.742832955664063,Kolkata,13.73117599015032,77.27551597676381,18479.86909977293,35.16858327312838,AVAILABLE
2023-01-12,TRUCK_0065,19.875792624852966,Ranchi,19.627086684777346,84.96477773292027,19031.300770702997,30.72569822380914,AVAILABLE
2023-01-12,TRUCK_0066,21.47900297203299,Patna,5.893343860914442,77.20013313924048,10174.789742628298,32.20462400882289,AVAILABLE
2023-01-12,TRUCK_0067,23.56283166354371,Durgapur,20.637156732517365,74.0101880993801,18446.94198243604,30.103485897371616,AVAILABLE
2023-01-12,TRUCK_0068,18.431716434800475,Haldia,22.70037629733962,79.33563841836568,21963.329897767107,32.96022590986472,AVAILABLE
2023-01-12,TRUCK_0069,22.777656640728765,Durgapur,19.63789554031987,87.2350245453753,19777.912842411315,36.90663850817329,AVAILABLE
2023-01-12,TRUCK_0070,24.75524035565406,Durgapur,9.376154376751112,94.79829791278544,10100.045555405628,22.317976884989232,IN_TRANSIT
2023-01-13,TRUCK_0071,21.69890800141921,Durgapur,19.10472964269639,76.02860122186779,18427.02004660511,46.817467085993705,AVAILABLE
2023-01-13,TRUCK_0072,21.418459157918747,Durgapur,13.140323623972172,78.58151613753373,12096.127031292486,30.87198506731507,AVAILABLE
2023-01-13,TRUCK_0073,21.438525338088052,Durgapur,17.149221310507805,72.2739983723937,8912.755978510186,15.829479824816357,AVAILABLE
2023-01-14,TRUCK_0074,21.316941282800034,Haldia,20.141690790101443,78.3936960965155,22410.696200625414,27.896801975289794,AVAILABLE
2023-01-14,TRUCK_0075,18.284803718317196,Haldia,10.21045503625036,86.36086371131461,18491.360606527505,27.860866573668304,AVAILABLE
2023-01-14,TRUCK_0076,18.365385078525634,Haldia,23.19790755301723,74.09736649721026,23594.725152549803,28.034393468566094,AVAILABLE
2023-01-15,TRUCK_0077,23.110830378437758,Kolkata,16.403453779232546,84.07320413868754,13747.160422745443,44.247753631991394,AVAILABLE
2023-01-15,TRUCK_0078,24.13904385503968,Kolkata,11.577761731370392,84.89801531229519,9331.022386029015,28.038443472300983,AVAILABLE
2023-01-16,TRUCK_0079,18.821709828278305,Kolkata,16.794169748762982,85.63601653348553,11259.735810620848,35.3496114076354,IN_TRANSIT
2023-01-16,TRUCK_0080,18.792473901128307,Haldia,23.68885473420135,90.83809013000263,13284.522578526945,19.479049691614456,IN_TRANSIT
2023-01-16,TRUCK_0081,21.724138299328533,Kolkata,11.470402721462445,84.04316584383632,13124.215182339914,13.440974151884276,AVAILABLE
2023-01-17,TRUCK_0082,21.31414802043265,Patna,5.51373311115221,71.6426876339551,5020.622568928512,27.28865882903543,AVAILABLE
2023-01-17,TRUCK_0083,20.866179675249146,Haldia,22.71521270399105,88.66438335895994,24562.387187433753,17.666191386894155,AVAILABLE
2023-01-18,TRUCK_0084,18.54283524922871,Ranchi,8.219808629452972,74.32588000931187,13054.590939511094,23.950674521668173,MAINTENANCE
2023-01-18,TRUCK_0085,24.351198320914136,Ranchi,22.78830429792216,83.78977760366733,18485.50835688031,27.958892522602916,AVAILABLE
2023-01-19,TRUCK_0086,20.722391648760212,Durgapur,8.638483741530024,82.56837153627167,14163.089088513705,35.38056267808902,AVAILABLE
2023-01-19,TRUCK_0087,20.206704049015023,Haldia,15.734502313849795,85.00670509206127,15804.768067730429,16.08188510809994,AVAILABLE
2023-01-19,TRUCK_0088,18.12115493595754,Ranchi,5.221129582572026,83.49164530221621,23567.232393808456,42.51954500476521,AVAILABLE
2023-01-19,TRUCK_0089,20.22781497853252,Kolkata,22.891871460170034,77.96379424634553,14105.645562055019,26.837200691867793,AVAILABLE
2023-01-19,TRUCK_0090,18.657996321582136,Durgapur,16.339559977006815,82.21152386046194,18606.495703118737,29.136190092097785,IN_TRANSIT
2023-01-19,TRUCK_0091,22.23611341487464,Durgapur,22.52255366258585,91.51577827806794,12402.385730846372,18.811478426072007,IN_TRANSIT
2023-01-19,TRUCK_0092,18.418695142675197,Kolkata,14.193217652243318,85.72735724569182,10427.998285628524,24.774946303321148,MAINTENANCE
2023-01-19,TRUCK_0093,24.110615285308814,Patna,24.33828664195479,71.55564481354344,11085.193870775009,37.58420638733833,AVAILABLE
2023-01-20,TRUCK_0094,22.07897200726849,Patna,18.941551641146873,80.8178671010323,18660.2656848282,31.02476763177025,AVAILABLE
2023-01-20,TRUCK_0095,22.70832365463613,Patna,11.295030638045091,94.31583698172247,14201.087497188453,21.258294909614587,AVAILABLE
2023-01-20,TRUCK_0096,24.907957337000852,Kolkata,19.606650966559215,74.14824117457374,23929.643418100095,25.56773795370644,IN_TRANSIT
2023-01-20,TRUCK_0097,24.70426949067361,Haldia,16.28512638125049,89.04266840545989,5683.367120633986,26.4789388800571,AVAILABLE
2023-01-20,TRUCK_0098,22.658266988697676,Kolkata,8.724315965231451,92.29163952309568,11367.312730409185,44.785234449857526,AVAILABLE
2023-01-21,TRUCK_0099,21.204177344849015,Haldia,19.330677602503037,71.5142653404624,14898.936049216007,16.588043714290734,AVAILABLE
2023-01-21,TRUCK_0100,21.10670130262856,Haldia,6.088380122818082,85.17310714062717,22956.97230507106,21.363222975416175,MAINTENANCE
2023-01-21,TRUCK_0101,19.54164843218735,Patna,18.066551605997677,70.29270520574131,19275.181039149786,43.11309580245714,AVAILABLE
2023-01-21,TRUCK_0102,24.117764378966477,Haldia,18.188346598102427,77.4572925990266,22422.36226819564,21.98122090418175,IN_TRANSIT
2023-01-21,TRUCK_0103,23.832687056952885,Patna,16.607077429142446,85.09536021046505,24991.527911418692,21.648476751378546,IN_TRANSIT
2023-01-21,TRUCK_0104,18.3880515407668,Patna,9.136241181381381,81.86184789037779,14131.974043555962,22.127368623769172,AVAILABLE
2023-01-21,TRUCK_0105,22.739171972335054,Durgapur,8.099186153536353,93.92703857954714,5787.388934118955,15.909613036596747,IN_TRANSIT
2023-01-21,TRUCK_0106,23.662829906784125,Haldia,8.194481412477359,88.91317427464419,6775.818419536508,18.426679604681077,AVAILABLE
2023-01-22,TRUCK_0107,21.65531505847774,Patna,15.016217423279654,70.6083175798554,19325.281257864444,18.021169709316,AVAILABLE
2023-01-22,TRUCK_0108,20.107310291462866,Patna,12.138848529646612,76.52386856397027,14743.051091682935,22.846769125666086,AVAILABLE
2023-01-22,TRUCK_0109,18.0785266743653,Patna,16.76763934633402,82.24701904884508,14601.901700326345,39.539819987821744,AVAILABLE
2023-01-22,TRUCK_0110,22.48750919785861,Haldia,22.108940652472228,83.80489753433184,16684.576437494776,36.64747443943463,AVAILABLE
2023-01-22,TRUCK_0111,24.3222838589869,Patna,16.647680986560033,90.88409602708062,8645.290041464741,33.63331621811227,AVAILABLE
2023-01-22,TRUCK_0112,21.707041489138568,Kolkata,19.129336782027103,76.02177193945315,10781.292345771955,35.17486996008462,AVAILABLE
2023-01-22,TRUCK_0113,20.683543448372887,Patna,12.535628972047167,88.23943578226576,20486.481431492783,17.94646537688883,AVAILABLE
2023-01-22,TRUCK_0114,21.057131186529087,Durgapur,24.760154878576795,87.51299117065007,16274.778150934182,23.432471211748414,AVAILABLE
2023-01-23,TRUCK_0115,21.124350575708977,Haldia,21.171293373950398,91.0783529527341,12073.248158207036,30.409110104056793,IN_TRANSIT
2023-01-23,TRUCK_0116,24.102982378300887,Durgapur,8.841016105860113,92.18227682994183,20891.28989740013,30.714691352850362,AVAILABLE
2023-01-23,TRUCK_0117,19.43891184595927,Haldia,23.27660016766545,88.25640033678252,11779.063125951448,18.51133707214206,AVAILABLE
2023-01-23,TRUCK_0118,19.59265778711148,Ranchi,16.679827491344213,73.87605562886225,8065.830627844138,44.94541549698475,IN_TRANSIT
2023-01-23,TRUCK_0119,18.070624139575333,Kolkata,8.515137661556265,80.45024444260382,19058.312332579615,37.92976519277724,AVAILABLE
2023-01-24,TRUCK_0120,18.896879392272165,Durgapur,6.1828851717442195,89.24775058286484,12707.66371024141,19.948586137263426,AVAILABLE
2023-01-24,TRUCK_0121,20.26815662688475,Haldia,22.061374539365065,77.82063847641237,15149.75858676111,17.64290201406442,AVAILABLE
2023-01-24,TRUCK_0122,19.98784119266387,Haldia,10.04490643013624,77.80401744152576,21511.834817813346,40.30169728356696,AVAILABLE
2023-01-25,TRUCK_0123,24.113495426425693,Patna,7.013626740607714,85.33602255549872,14323.93887369226,19.84022571557427,AVAILABLE
2023-01-25,TRUCK_0124,20.097648884471482,Durgapur,6.8738412263275706,80.5968649373226,5153.526352413407,28.6603886515093,MAINTENANCE
2023-01-25,TRUCK_0125,21.186729531583477,Ranchi,23.00428763072558,80.41526510255967,11212.598302899574,46.49737267592418,AVAILABLE
2023-01-25,TRUCK_0126,24.119683758245625,Durgapur,20.52798868041733,74.24915281662363,20734.340347661127,43.328049877642854,IN_TRANSIT
2023-01-25,TRUCK_0127,23.671132402957735,Kolkata,20.808716838588296,91.6719597133703,15519.326065401581,41.9403919419408,IN_TRANSIT
2023-01-25,TRUCK_0128,19.362462713834613,Durgapur,22.545481482170636,79.90779735235216,24943.98263177491,35.75699221587716,AVAILABLE
2023-01-26,TRUCK_0129,23.0707365091288,Kolkata,12.382330622737683,79.41033481339514,11883.038851866972,23.85627224622789,AVAILABLE
2023-01-26,TRUCK_0130,19.326254611668457,Patna,17.31080687528853,76.8326985322664,20653.85245117094,33.44197301853886,AVAILABLE
2023-01-26,TRUCK_0131,22.328412893950755,Kolkata,16.07396956401569,86.36013728309628,23824.46684788629,40.98500119438613,AVAILABLE
2023-01-26,TRUCK_0132,24.883553978440048,Durgapur,17.95764157821729,77.8480749615803,24782.023585574214,37.24927657483481,AVAILABLE
2023-01-26,TRUCK_0133,22.440620442303622,Kolkata,21.848989482773522,93.61892194775967,8080.066493317404,23.457873459797682,IN_TRANSIT
2023-01-26,TRUCK_0134,22.560786359163377,Kolkata,20.875420084898217,90.05374105928854,20545.761831218326,12.732360157262448,AVAILABLE
2023-01-26,TRUCK_0135,23.656869302980304,Haldia,24.51162550421239,82.75780266688663,21402.68048328825,12.729401471869977,AVAILABLE
2023-01-27,TRUCK_0136,22.888170681645146,Haldia,20.532780961343214,73.28732874689082,13879.27592822162,23.488760863908727,AVAILABLE
2023-01-27,TRUCK_0137,23.07725533241163,Haldia,7.939226816017708,77.35220908506585,10279.481232264632,13.913294319858247,AVAILABLE
2023-01-28,TRUCK_0138,23.08876352785143,Kolkata,10.992209155034596,83.1756904446515,10475.794770310647,17.442759540157272,AVAILABLE
2023-01-28,TRUCK_0139,18.584888889346406,Kolkata,14.370828552063903,84.81039538376518,16326.350091845865,23.017593356124273,IN_TRANSIT
2023-01-29,TRUCK_0140,21.556057937867557,Haldia,8.795147504791831,80.75019534338053,9481.524219062516,18.81405841627563,AVAILABLE
2023-01-29,TRUCK_0141,19.874301750089796,Durgapur,20.012712445029344,80.42739002683898,7768.338992496116,42.14103913020935,AVAILABLE
2023-01-30,TRUCK_0142,22.703611887251533,Kolkata,15.738424030039459,85.06561287568596,13394.579406509363,15.95973736130465,AVAILABLE
2023-01-30,TRUCK_0143,20.951351339765793,Kolkata,22.20015140503805,71.25650116045819,23480.844242474654,23.43965561373387,IN_TRANSIT
2023-01-31,TRUCK_0144,19.09480903048182,Patna,12.023414923956832,92.27700532797869,15308.215768510247,44.69232292878247,AVAILABLE
2023-01-31,TRUCK_0145,24.09232722204558,Kolkata,13.695380613310542,88.9813627302556,12171.562334172926,38.69016518077695,AVAILABLE
2023-02-01,TRUCK_0146,24.830844749042438,Durgapur,21.051632666564664,92.81182343647342,18224.944740721927,25.531000557803033,AVAILABLE
2023-02-01,TRUCK_0147,19.533761149619846,Patna,20.557821281139727,90.15266387072815,15739.942333715891,36.768553211495565,AVAILABLE
2023-02-01,TRUCK_0148,19.015933337973127,Kolkata,17.334037607028748,88.01569418226791,13068.731264585836,31.84457654167909,IN_TRANSIT
2023-02-01,TRUCK_0149,19.439707982285757,Ranchi,10.173246124232913,75.48367843404073,22507.297303771233,13.6472090892956,AVAILABLE
2023-02-01,TRUCK_0150,24.584282705472166,Durgapur,14.909522321385083,84.50215637830038,20647.9528365218,37.63328878220619,AVAILABLE
2023-02-01,TRUCK_0151,23.612076800736066,Ranchi,22.578357631140626,76.29717569250938,6898.614292548302,15.808763740467363,AVAILABLE
2023-02-01,TRUCK_0152,19.833921066545397,Kolkata,14.442978178976787,76.16220773429238,13773.712272471674,29.89990374987377,AVAILABLE
2023-02-01,TRUCK_0153,23.988858370061777,Ranchi,21.34932036725178,91.57817778273218,15190.224034179593,43.8245180518836,AVAILABLE
2023-02-02,TRUCK_0154,24.388507023505873,Ranchi,20.559966731424492,78.7567403154824,7555.091437551005,43.07342686248998,AVAILABLE
2023-02-02,TRUCK_0155,22.078468508949904,Durgapur,6.4447334272829115,71.07458468347069,16542.78739589161,28.42170381813376,AVAILABLE
2023-02-02,TRUCK_0156,18.68581175613406,Patna,15.36080098562238,79.09166852421481,12018.844003628987,27.27096834182702,AVAILABLE
2023-02-02,TRUCK_0157,21.070551093582193,Kolkata,18.808081286130157,78.12896998680588,21116.204568128473,39.28457279469231,AVAILABLE
2023-02-03,TRUCK_0158,20.786303263479983,Patna,18.741261664020175,90.79565226873386,17653.25139585183,40.09881503370071,IN_TRANSIT
2023-02-03,TRUCK_0159,19.92077566113037,Ranchi,5.758534493792881,76.46917373172798,23957.839133333448,12.566047410797236,AVAILABLE
2023-02-03,TRUCK_0160,21.755818449161122,Kolkata,6.830209557710345,78.85863191928209,8637.832553932887,18.41470170185756,AVAILABLE
2023-02-03,TRUCK_0161,18.055211134430728,Haldia,24.442889492093233,73.60095397868402,15464.608666387878,15.4369957831322,AVAILABLE
2023-02-03,TRUCK_0162,22.96402323636464,Durgapur,12.605307076241708,91.70972951934206,8151.57183410441,22.962809823514306,AVAILABLE
2023-02-03,TRUCK_0163,18.894941297373055,Durgapur,23.154470161936334,89.62656502849657,12079.00740184774,26.507681405827903,IN_TRANSIT
2023-02-04,TRUCK_0164,21.495802115111083,Durgapur,21.802400532592245,83.04669341493538,16566.616292901454,18.260806892724716,AVAILABLE
2023-02-04,TRUCK_0165,21.8021508648241,Kolkata,20.364028418323976,75.41605864751025,9570.730487252174,45.33543305729776,AVAILABLE
2023-02-05,TRUCK_0166,23.0356948165715,Kolkata,15.506868352596854,73.03594723697587,17909.28926734372,19.950748750989817,AVAILABLE
2023-02-05,TRUCK_0167,19.984875140678387,Haldia,8.276619449715017,75.50523745049924,15034.826423342069,28.777362487318346,MAINTENANCE
2023-02-05,TRUCK_0168,21.123960327947277,Patna,6.727917834189004,85.9071310980386,23755.337930537644,37.24773146649457,AVAILABLE
2023-02-05,TRUCK_0169,19.792068327291403,Kolkata,12.560298820745537,72.18828968726457,20259.26127848817,20.93453949127046,IN_TRANSIT
2023-02-06,TRUCK_0170,19.076797320114228,Ranchi,19.475328588997346,73.63005598877179,19244.65021072318,34.9525687698946,MAINTENANCE
2023-02-06,TRUCK_0171,21.19965807597017,Patna,19.191287116809768,85.2016802739971,17308.984752025346,28.26384516226805,IN_TRANSIT
2023-02-07,TRUCK_0172,18.416873597365946,Haldia,22.03733419878347,93.27427678876685,19773.88264359878,17.661276225489534,AVAILABLE
2023-02-07,TRUCK_0173,19.958499821523773,Haldia,9.097860580980912,73.43063970366671,8852.010505741106,44.14473196598733,AVAILABLE
2023-02-07,TRUCK_0174,18.244151006436123,Ranchi,20.369431907998,92.92820477656198,14418.606686503514,45.3194289350554,AVAILABLE
2023-02-08,TRUCK_0175,21.303556216049422,Kolkata,6.817157366090527,86.73319503964765,11549.695315462155,30.719152826893183,MAINTENANCE
2023-02-08,TRUCK_0176,19.922820609917586,Ranchi,16.603414947434388,87.27834454098362,6152.6055500854145,36.64383084861497,AVAILABLE
2023-02-08,TRUCK_0177,20.010863152577244,Kolkata,21.7083254734681,94.16627333018972,24400.192677466093,27.84790049701087,AVAILABLE
2023-02-08,TRUCK_0178,21.54070155102316,Patna,23.017120136391103,76.14236193689314,13394.897666118737,46.830759646936635,AVAILABLE
2023-02-08,TRUCK_0179,24.868662113014246,Patna,17.024715410157526,88.98643388321102,7560.216403210694,47.23409380515443,AVAILABLE
2023-02-09,TRUCK_0180,18.499958383322625,Haldia,19.131189579732805,88.50391269402725,15040.089748235283,42.089531757600774,AVAILABLE
2023-02-09,TRUCK_0181,22.428888684500965,Kolkata,24.058841805527848,82.87677099586077,9264.292278985564,23.466337006927965,AVAILABLE
2023-02-09,TRUCK_0182,18.875983702263955,Ranchi,9.440191636236486,74.2244885117904,12180.698933075779,17.91820930769426,AVAILABLE
2023-02-09,TRUCK_0183,24.910976739026964,Patna,5.825369256780519,77.96689399763459,8304.735517587096,18.53037175031789,AVAILABLE
2023-02-10,TRUCK_0184,23.06493449379814,Haldia,22.393042517789382,89.77339778902876,24175.328869890847,45.830513923539435,AVAILABLE
2023-02-10,TRUCK_0185,24.959911432839284,Ranchi,14.46198960527406,88.20652833956247,15086.075457218376,44.41457458889878,AVAILABLE
2023-02-10,TRUCK_0186,24.65433168512444,Durgapur,24.889969973552564,82.85967504200855,22344.973388714887,26.180467252460634,AVAILABLE
2023-02-10,TRUCK_0187,21.415619634828435,Ranchi,10.684839026644681,75.0769230710137,23387.56354569107,24.485576255617524,IN_TRANSIT
2023-02-10,TRUCK_0188,20.572038882904227,Haldia,19.752999295366376,79.117197401285,23379.668028482534,28.575718766719127,AVAILABLE
2023-02-10,TRUCK_0189,24.204245336185252,Kolkata,16.204181083640954,80.02458409951649,13637.403798517931,36.80444924307262,AVAILABLE
2023-02-10,TRUCK_0190,22.588480489481356,Patna,13.05057524772917,82.98107070017753,13518.262267929267,42.42789024867663,IN_TRANSIT
2023-02-10,TRUCK_0191,18.517031843283732,Kolkata,19.98140413893259,86.21966233218579,17446.45573792354,38.43964014027621,AVAILABLE
2023-02-11,TRUCK_0192,22.543207336616387,Kolkata,19.34688707136079,72.99232198029713,21274.63518419661,23.65169054220452,AVAILABLE
2023-02-11,TRUCK_0193,22.701697979480947,Ranchi,22.18785592435239,72.9940958120974,9117.197701714005,44.462939446124025,AVAILABLE
2023-02-11,TRUCK_0194,22.143097757249215,Haldia,19.02130263080796,94.92647194123148,16049.489114916763,29.404224567440423,AVAILABLE
2023-02-12,TRUCK_0195,18.49967716552357,Patna,11.52526086983925,89.49879955533454,21617.268109345692,17.412116442456696,IN_TRANSIT
2023-02-12,TRUCK_0196,19.873894748919245,Patna,11.091539425543044,84.95105352220652,8532.429196382422,24.393649132884914,AVAILABLE
2023-02-12,TRUCK_0197,20.349439714774807,Haldia,9.255875553718402,77.09725689468218,7565.986205255409,17.424408935456277,AVAILABLE
2023-02-12,TRUCK_0198,22.03419208405444,Patna,16.37749702288187,72.9818206439904,17046.819333094398,18.215304580773136,AVAILABLE
